guest_key,guest_id,full_name,nationality,lifetime_bookings,lifetime_spend,first_stay_date,last_stay_date
2788145637677982376,2788145637677982376,,PRT,1,79.0,2016-07-05,2016-07-05
2788787296804672383,2788787296804672383,,PRT,5,222.4,2016-02-17,2016-04-13
2789102760547782105,2789102760547782105,,AGO,3,744.99,2017-01-11,2017-03-05
2794139266748776054,2794139266748776054,,PRT,1,270.0,2016-05-05,2016-05-05
2801632567227070277,2801632567227070277,,PRT,1,420.0,2017-03-05,2017-03-05
2801762066830173113,2801762066830173113,,FRA,3,1735.4,2016-06-25,2017-08-13
2803666564336585319,2803666564336585319,,PER,1,147.8,2016-01-14,2016-01-14
2804240031701968677,2804240031701968677,,PRT,4,1820.0,2017-05-28,2017-05-30
2804347429592372503,2804347429592372503,,PRT,2,100.0,2016-02-10,2016-03-04
2805136845301667030,2805136845301667030,,PRT,1,100.0,2017-04-18,2017-04-18
2805526460124267111,2805526460124267111,,ESP,1,110.0,2017-05-08,2017-05-08
2809078451339109541,2809078451339109541,,IRL,1,0.0,2017-07-28,2017-07-28
2809589632912470816,2809589632912470816,,NLD,876,345006.27,2015-07-27,2017-08-28
2810465461498161852,2810465461498161852,,BRA,3,1792.19,2016-08-26,2017-08-03
2811583688619380891,2811583688619380891,,POL,2,767.9,2015-07-03,2016-12-27
2814287968787210885,2814287968787210885,,IRL,10,2926.71,2016-04-09,2016-09-28
2814384590097232489,2814384590097232489,,COL,1,200.0,2016-05-24,2016-05-24
2814419253311734662,2814419253311734662,,ESP,5,300.0,2015-11-27,2015-12-03
2815061597574683323,2815061597574683323,,ESP,289,123225.74,2015-08-07,2017-08-28
2816406168343393386,2816406168343393386,,JPN,1,87.2,2016-08-01,2016-08-01
2816431229967237161,2816431229967237161,,PRT,1,30.0,2016-01-11,2016-01-11
2816513065997813704,2816513065997813704,,DEU,1,300.0,2017-05-30,2017-05-30
2817330346870493341,2817330346870493341,,PRT,1,267.0,2015-10-15,2015-10-15
2817985723891934985,2817985723891934985,,POL,1,85.0,2017-01-26,2017-01-26
2820458229078101934,2820458229078101934,,JPN,1,1295.0,2016-03-01,2016-03-01
2820909999941789039,2820909999941789039,,BRA,1,110.0,2017-05-21,2017-05-21
2821482938648644422,2821482938648644422,,PRT,15,1455.5,2015-12-03,2017-04-08
2822725431781478511,2822725431781478511,,PRT,2,510.0,2017-04-06,2017-04-06
2823492204236349040,2823492204236349040,,BEL,1,190.0,2016-06-20,2016-06-20
2823981965361258560,2823981965361258560,,BGR,2,426.0,2016-01-19,2016-01-19
2826365266561447902,2826365266561447902,,CHN,1,477.59999999999997,2017-07-19,2017-07-19
2829402209484467594,2829402209484467594,,ESP,2,200.0,2016-09-15,2016-09-15
2832927935167883037,2832927935167883037,,ITA,1,120.0,2017-03-15,2017-03-15
2835787395633632259,2835787395633632259,,PRT,15,540.0,2015-11-12,2017-04-11
2837163569329721762,2837163569329721762,,PRT,2,89.0,2016-11-24,2017-03-16
2840798197095737223,2840798197095737223,,ESP,1,0.0,2016-04-15,2016-04-15
2842546646221931318,2842546646221931318,,USA,1,72.16,2017-08-27,2017-08-27
2842745931926501455,2842745931926501455,,DEU,1,6.0,2016-10-23,2016-10-23
2843889578458033615,2843889578458033615,,GBR,4,1292.82,2015-10-20,2016-09-14
2846711323604826046,2846711323604826046,,RUS,14,4797.13,2015-10-24,2017-08-12
2846833826287088784,2846833826287088784,,FRA,1,83.0,2016-05-10,2016-05-10
2847091411491924000,2847091411491924000,,LVA,1,140.0,2016-01-19,2016-01-19
2848804401649681557,2848804401649681557,,AUT,9,2458.59,2015-07-14,2017-05-03
2853130657943445981,2853130657943445981,,SWE,1,261.0,2017-04-07,2017-04-07
2856420499397886284,2856420499397886284,,UNK,1,0.0,2017-01-09,2017-01-09
2857150929887802997,2857150929887802997,,HUN,4,1680.0,2016-02-16,2017-08-16
2859354657594012344,2859354657594012344,,GBR,1,441.49,2017-03-27,2017-03-27
2860489490148207947,2860489490148207947,,PRT,1,109.65,2016-10-13,2016-10-13
2861090006806575476,2861090006806575476,,GRC,1,131.0,2016-04-06,2016-04-06
2861450399685993753,2861450399685993753,,DEU,1,135.45000000000002,2016-11-14,2016-11-14
2862099521816281599,2862099521816281599,,DEU,1,82.36,2016-02-08,2016-02-08
2864971651332635955,2864971651332635955,,NOR,1,320.0,2016-02-24,2016-02-24
2867535655427097646,2867535655427097646,,BEL,1,119.4,2016-10-27,2016-10-27
2868863358110145298,2868863358110145298,,USA,1,420.0,2016-11-13,2016-11-13
2875932044362868536,2875932044362868536,,PRT,1,189.0,2016-05-17,2016-05-17
2876511874151080716,2876511874151080716,,ITA,1,500.0,2017-05-29,2017-05-29
2877027843451703095,2877027843451703095,,FIN,1,255.0,2016-07-06,2016-07-06
2879106056761351277,2879106056761351277,,UNK,1,60.0,2017-03-22,2017-03-22
2880046208734168669,2880046208734168669,,PRT,20,1643.0,2016-06-06,2017-08-29
2880496280676326763,2880496280676326763,,PRT,1,324.0,2016-11-27,2016-11-27
2880681052262204796,2880681052262204796,,ARG,1,64.0,2017-01-29,2017-01-29
2882622855315968690,2882622855315968690,,PRT,7,2862.6499999999996,2015-07-07,2016-10-14
2887539991047488407,2887539991047488407,,HRV,1,396.5,2016-04-16,2016-04-16
2887646875858102382,2887646875858102382,,PRT,1,43.0,2016-11-28,2016-11-28
2887817347005510435,2887817347005510435,,ESP,16,3640.15,2015-09-23,2017-08-18
2890497082930726178,2890497082930726178,,ITA,2,780.0,2017-05-16,2017-05-17
2891068855216397894,2891068855216397894,,USA,1,115.0,2017-08-27,2017-08-27
2892104968267468558,2892104968267468558,,CHN,93,23239.1,2015-09-16,2017-08-28
2892137007473556931,2892137007473556931,,ESP,2,255.0,2015-10-08,2015-10-30
2892817112750499444,2892817112750499444,,POL,1,240.29999999999998,2017-04-14,2017-04-14
2892945615747406610,2892945615747406610,,CHN,2,243.0,2017-06-06,2017-06-06
2894000879210820034,2894000879210820034,,POL,1,520.1700000000001,2017-01-11,2017-01-11
2894144433370351552,2894144433370351552,,POL,5,1066.38,2015-10-03,2017-01-19
2895850871732088637,2895850871732088637,,FRA,14,5834.17,2016-02-13,2017-03-05
2897498432184899626,2897498432184899626,,ARG,1,2016.0,2017-08-16,2017-08-16
2897818352427044126,2897818352427044126,,CRI,3,1024.0,2015-10-26,2016-05-01
2900679949411168396,2900679949411168396,,CHN,2,1290.03,2017-08-05,2017-08-05
2901065101175039161,2901065101175039161,,AUS,1,565.6,2015-08-13,2015-08-13
2902487521737053755,2902487521737053755,,USA,1,42.65,2016-10-19,2016-10-19
2902609114061046256,2902609114061046256,,NGA,1,582.54,2017-04-15,2017-04-15
2907804756795009321,2907804756795009321,,UKR,1,138.5,2017-06-08,2017-06-08
2908597109047895778,2908597109047895778,,ESP,1,120.0,2017-05-24,2017-05-24
2909279727376504732,2909279727376504732,,PRT,1,38.0,2015-12-17,2015-12-17
2913572763560914371,2913572763560914371,,UNK,2,118.0,2015-10-27,2015-11-18
2914587511947545454,2914587511947545454,,PRT,36,9304.119999999999,2017-05-15,2017-08-26
2915301500873262603,2915301500873262603,,PRT,1,75.0,2016-03-08,2016-03-08
2915483812683199489,2915483812683199489,,FRA,30,15948.98,2015-10-18,2017-08-07
2915601424245356184,2915601424245356184,,RUS,1,0.0,2016-05-03,2016-05-03
2915770049185344449,2915770049185344449,,PRT,1,190.74,2016-03-24,2016-03-24
2918196045293808151,2918196045293808151,,SVN,2,400.0,2015-10-15,2015-10-15
2922190969257247978,2922190969257247978,,AUT,1,230.0,2017-07-05,2017-07-05
2923970933796849371,2923970933796849371,,ESP,8,5644.9400000000005,2015-07-20,2015-09-17
2924708936526249691,2924708936526249691,,NLD,2,505.01,2016-06-15,2016-09-22
2925109291335356918,2925109291335356918,,DEU,2,150.0,2016-02-22,2016-11-15
2926112380078266770,2926112380078266770,,PRT,14,4000.0,2015-08-26,2017-05-20
2926434244095711639,2926434244095711639,,ISL,4,2737.05,2017-01-19,2017-08-01
2928538236121769834,2928538236121769834,,MEX,4,704.0,2015-08-21,2015-10-14
2932220391785122424,2932220391785122424,,SRB,2,896.8,2017-03-02,2017-06-15
2932440596254320722,2932440596254320722,,UNK,3,622.02,2015-09-24,2015-09-24
2935122869920029555,2935122869920029555,,GBR,4,1561.63,2017-01-22,2017-04-22
2935842831015905423,2935842831015905423,,AUS,1,783.0,2015-11-02,2015-11-02
2936638733388664211,2936638733388664211,,ROU,2,944.6399999999999,2017-04-15,2017-07-16
2939649135355821892,2939649135355821892,,PRT,17,11000.02,2016-11-18,2017-08-18
2940685221760008941,2940685221760008941,,BRA,3,504.90000000000003,2016-12-05,2017-03-06
2943037434649214674,2943037434649214674,,NLD,121,37654.16,2015-09-02,2017-08-27
2943864499279671491,2943864499279671491,,PRT,1,129.0,2015-11-15,2015-11-15
2945932085861553380,2945932085861553380,,EGY,1,255.0,2016-10-04,2016-10-04
2946128210616695444,2946128210616695444,,AUS,1,338.08,2015-09-30,2015-09-30
2952945278578518814,2952945278578518814,,PRT,5,218.0,2015-08-07,2016-02-15
2954686478951523197,2954686478951523197,,MKD,2,822.8,2016-10-03,2016-10-03
2955085085573289005,2955085085573289005,,PRT,10,3123.71,2015-10-13,2016-08-13
2955755106007445611,2955755106007445611,,SVN,1,427.5,2016-11-26,2016-11-26
2958978743361216337,2958978743361216337,,GBR,2,2159.05,2017-08-08,2017-08-08
2959167133242235388,2959167133242235388,,HRV,1,170.0,2017-01-25,2017-01-25
2962749794474812843,2962749794474812843,,GBR,1,3039.96,2016-08-14,2016-08-14
2963272890120165338,2963272890120165338,,GBR,1,58.0,2015-10-18,2015-10-18
2964977117102822589,2964977117102822589,,PRT,1,45.0,2016-03-30,2016-03-30
2965045906069695022,2965045906069695022,,USA,3,1615.0,2016-09-03,2016-09-04
2965288329683589751,2965288329683589751,,PRT,1,124.0,2015-09-20,2015-09-20
2967834557627503537,2967834557627503537,,PRT,1,0.0,2016-06-17,2016-06-17
2968072737810304078,2968072737810304078,,PRT,2,190.0,2016-03-31,2016-03-31
2969999053930566380,2969999053930566380,,IND,2,516.0,2017-07-09,2017-07-09
2970794373271273323,2970794373271273323,,MUS,1,588.0,2016-02-09,2016-02-09
2971620039767669450,2971620039767669450,,PRT,1,58.5,2016-04-20,2016-04-20
2978447569141600445,2978447569141600445,,DEU,30,8694.369999999999,2016-03-06,2017-06-16
2978450862615901562,2978450862615901562,,BEL,1,224.0,2016-11-21,2016-11-21
2979042991519364756,2979042991519364756,,DEU,1,238.5,2015-09-04,2015-09-04
2979044012973375589,2979044012973375589,,GBR,1,650.0,2017-05-14,2017-05-14
2981960387280249081,2981960387280249081,,DNK,1,230.01,2015-09-04,2015-09-04
2982360058525996049,2982360058525996049,,DNK,1,58.31,2017-01-23,2017-01-23
2982930011354692653,2982930011354692653,,EST,1,71.0,2016-04-28,2016-04-28
2983452408617007478,2983452408617007478,,ITA,9,2907.82,2015-12-19,2016-09-03
2988869162476631772,2988869162476631772,,PRT,9,1950.0,2016-06-21,2016-06-22
2989440660446766706,2989440660446766706,,ITA,4,504.0,2016-03-13,2017-05-02
2990302489199744427,2990302489199744427,,PRT,1,45.0,2016-10-12,2016-10-12
2991872114555628113,2991872114555628113,,FRA,2,419.49,2015-08-06,2015-08-06
2994795215974820299,2994795215974820299,,SVN,1,226.38,2015-08-31,2015-08-31
2995446287927742278,2995446287927742278,,DEU,1,100.0,2016-12-04,2016-12-04
2995505286262839040,2995505286262839040,,PRT,4,980.0,2017-04-21,2017-05-03
2996745698828340108,2996745698828340108,,AUT,2,745.1999999999999,2016-07-02,2016-10-26
2998221699255270959,2998221699255270959,,ROU,2,765.5999999999999,2017-02-26,2017-07-15
2998352991259760468,2998352991259760468,,ESP,6,1124.26,2016-12-26,2017-06-24
2998644638219309043,2998644638219309043,,PRT,3,585.0,2017-01-18,2017-01-18
3001849698691552473,3001849698691552473,,KAZ,1,254.0,2016-04-22,2016-04-22
3002448639471264544,3002448639471264544,,PRT,18,5488.5,2016-05-04,2017-05-25
3004131367415631943,3004131367415631943,,IRL,9,3996.51,2015-10-08,2015-12-22
3008811689023290657,3008811689023290657,,GEO,1,1195.0,2017-08-05,2017-08-05
3011478263318040257,3011478263318040257,,FRA,2,817.01,2017-03-13,2017-03-13
3017166306300333153,3017166306300333153,,PRT,7,361.79999999999995,2016-04-06,2017-04-11
3020484148452902670,3020484148452902670,,PRT,1,476.0,2017-04-03,2017-04-03
3020672603106649617,3020672603106649617,,ITA,4,4960.0,2016-07-25,2016-07-25
3026130322155103084,3026130322155103084,,ITA,2,130.0,2015-09-01,2016-04-29
3029558404868235926,3029558404868235926,,ARG,1,503.2,2017-01-20,2017-01-20
3031341752222025922,3031341752222025922,,FRA,17,4027.99,2015-12-09,2016-10-13
3032261815882933471,3032261815882933471,,ROU,1,225.0,2016-11-16,2016-11-16
3040149086590109745,3040149086590109745,,MLT,1,216.0,2017-04-12,2017-04-12
3041526517620783758,3041526517620783758,,PRT,2,563.5,2016-10-07,2016-11-23
3043310345916029905,3043310345916029905,,BEL,25,4515.99,2015-10-15,2017-03-03
3044969645552383491,3044969645552383491,,ROU,2,835.92,2016-01-08,2016-05-29
3045850411679916997,3045850411679916997,,OMN,2,2501.8,2015-07-02,2015-09-17
3046189407310379999,3046189407310379999,,UNK,2,259.0,2017-02-11,2017-03-16
3046532959936899800,3046532959936899800,,IRL,2,105.0,2017-02-21,2017-02-21
3051872156332658373,3051872156332658373,,PRT,12,2681.0,2016-09-26,2017-08-11
3054525950301951120,3054525950301951120,,UNK,9,403.0,2015-10-28,2017-04-11
3059447049547200110,3059447049547200110,,RUS,2,426.0,2016-01-19,2016-01-19
3061518307244578202,3061518307244578202,,ARM,1,387.09999999999997,2016-05-04,2016-05-04
3061614389572302495,3061614389572302495,,GBR,7,4396.52,2016-01-05,2017-08-01
3061721636253625789,3061721636253625789,,ITA,2,528.0,2016-03-31,2016-05-25
3066695216350025432,3066695216350025432,,ESP,1,291.9,2016-06-03,2016-06-03
3067185435580409995,3067185435580409995,,DOM,1,272.01,2016-10-07,2016-10-07
3069719669045269926,3069719669045269926,,DEU,1,705.1999999999999,2017-06-23,2017-06-23
3070022383941183100,3070022383941183100,,LBY,1,510.0,2017-07-16,2017-07-16
3071513416314643063,3071513416314643063,,AUT,2,765.0,2016-05-26,2016-07-23
3073350896831413638,3073350896831413638,,TUR,1,588.21,2016-01-30,2016-01-30
3075050666721923726,3075050666721923726,,USA,1,1530.2,2016-08-29,2016-08-29
3081931943443123067,3081931943443123067,,FRA,4,1762.36,2016-11-07,2017-06-16
3082457732488897988,3082457732488897988,,PRT,1,70.0,2016-05-15,2016-05-15
3082517026106121176,3082517026106121176,,GBR,1,1206.0,2015-07-06,2015-07-06
3086351024503137261,3086351024503137261,,GBR,3,1222.65,2015-09-29,2016-05-19
3086862990179632242,3086862990179632242,,IRL,4,3420.0,2016-04-28,2017-05-09
3087018984438729365,3087018984438729365,,DEU,2,690.0,2017-05-10,2017-05-10
3087794208906159579,3087794208906159579,,AUT,1,560.0,2017-04-09,2017-04-09
3087912318640271860,3087912318640271860,,DEU,1,80.0,2016-05-06,2016-05-06
3088239342835961639,3088239342835961639,,ESP,5,906.6,2015-12-05,2015-12-05
3088731125244218654,3088731125244218654,,MEX,1,85.0,2016-05-29,2016-05-29
3093252644039745098,3093252644039745098,,CHN,71,24182.78,2017-05-07,2017-08-29
3093911784126162782,3093911784126162782,,FRA,7,1383.0,2016-01-05,2016-12-21
3095198203155486871,3095198203155486871,,BRA,48,15767.45,2015-07-30,2017-08-30
3096460455221163294,3096460455221163294,,ESP,1,144.0,2015-08-17,2015-08-17
3100694510792470829,3100694510792470829,,GBR,17,8408.460000000001,2015-09-07,2016-10-28
3100735610627919843,3100735610627919843,,DEU,3,778.68,2016-08-22,2017-03-22
3100796412725858430,3100796412725858430,,NLD,3,440.0,2016-05-30,2016-11-29
3101418673223046232,3101418673223046232,,FIN,2,0.0,2015-10-27,2016-10-25
3101511154242465784,3101511154242465784,,ESP,1,200.0,2016-10-06,2016-10-06
3104154268120314984,3104154268120314984,,ESP,1,38.4,2016-12-12,2016-12-12
3105130673223532806,3105130673223532806,,CAF,1,503.30000000000007,2016-09-19,2016-09-19
3106043075698431776,3106043075698431776,,PRT,7,5531.75,2016-04-23,2016-08-06
3108252190620858400,3108252190620858400,,UNK,1,40.0,2016-11-16,2016-11-16
3109413007108859299,3109413007108859299,,SWE,1,349.2,2015-12-26,2015-12-26
3110188653539545243,3110188653539545243,,FRA,1,405.45000000000005,2016-09-18,2016-09-18
3111123447860275606,3111123447860275606,,UKR,1,441.0,2016-03-17,2016-03-17
3114954815846418881,3114954815846418881,,ESP,2,120.0,2016-01-25,2016-01-25
3120503209091942742,3120503209091942742,,IRL,1,265.58,2017-01-01,2017-01-01
3122886105298631200,3122886105298631200,,NLD,20,7097.25,2015-12-14,2017-08-14
3123475120113253794,3123475120113253794,,FRA,1,438.0,2016-09-29,2016-09-29
3124393866009806321,3124393866009806321,,GBR,34,9098.24,2016-02-26,2017-08-05
3124879095735170874,3124879095735170874,,IRL,109,40197.08,2015-08-16,2017-08-27
3127847413232881299,3127847413232881299,,NOR,1,120.0,2016-06-02,2016-06-02
3128356848756081972,3128356848756081972,,FRA,63,34896.020000000004,2016-11-03,2017-03-27
3129084008809619259,3129084008809619259,,USA,9,2388.0,2017-01-07,2017-01-09
3131627454704080804,3131627454704080804,,PRT,14,2345.6,2015-07-02,2016-03-02
3132192563400805120,3132192563400805120,,CHE,3,1026.15,2016-04-28,2017-06-12
3133021591029952073,3133021591029952073,,PRT,2,216.0,2017-01-01,2017-08-19
3133861986022945127,3133861986022945127,,PRT,1,30.0,2017-02-21,2017-02-21
3135118833430736929,3135118833430736929,,GBR,3,276.0,2016-12-23,2017-03-06
3136282944347429767,3136282944347429767,,FRA,2,364.0,2017-02-18,2017-02-18
3136607872665449351,3136607872665449351,,ITA,1,266.01,2017-01-27,2017-01-27
3136759616970767891,3136759616970767891,,NOR,1,256.5,2016-05-21,2016-05-21
3137309131335039849,3137309131335039849,,PRT,9,2582.84,2016-05-10,2016-09-28
3138799414319186636,3138799414319186636,,SWE,5,757.03,2015-10-10,2015-10-17
3140010188004143173,3140010188004143173,,USA,1,130.0,2017-06-19,2017-06-19
3141325835848599544,3141325835848599544,,PRT,10,7012.04,2015-07-11,2015-09-08
3145603021879400976,3145603021879400976,,EST,2,295.18,2016-09-16,2016-09-16
3145792956691816098,3145792956691816098,,PRT,2,82.80000000000001,2016-11-02,2016-11-03
3150663934473670395,3150663934473670395,,PRT,3,307.0,2016-11-30,2017-03-27
3151015090690292715,3151015090690292715,,AUS,2,543.0,2016-04-18,2017-04-19
3156672847932637293,3156672847932637293,,PRT,2,156.0,2016-11-21,2017-02-06
3159872802472365626,3159872802472365626,,CHN,1,160.2,2017-07-24,2017-07-24
3160180034056312565,3160180034056312565,,PRT,6,848.43,2015-08-09,2017-08-22
3164675531258092476,3164675531258092476,,LUX,2,240.0,2015-10-01,2015-10-01
3165517153884349053,3165517153884349053,,DNK,1,440.0,2017-04-05,2017-04-05
3166065674777677673,3166065674777677673,,ESP,2,716.0,2016-06-17,2016-06-17
3170607485244336306,3170607485244336306,,GBR,24,7702.89,2016-05-11,2017-06-09
3170665754509238253,3170665754509238253,,NOR,2,452.28,2015-09-25,2015-09-25
3170956179919871587,3170956179919871587,,CYP,1,54.0,2016-10-17,2016-10-17
3170980697857022649,3170980697857022649,,PRT,5,1311.0,2015-12-01,2015-12-09
3177818078435191532,3177818078435191532,,PRT,2,675.0,2015-09-30,2015-09-30
3178219429070824222,3178219429070824222,,DOM,6,3660.9,2017-01-03,2017-07-28
3178786956509022741,3178786956509022741,,IRL,1,54.4,2017-01-17,2017-01-17
3184013761622977073,3184013761622977073,,USA,1,260.0,2017-01-21,2017-01-21
3185302088071926052,3185302088071926052,,DEU,1,99.0,2016-09-26,2016-09-26
3186864174898300324,3186864174898300324,,FIN,1,210.0,2015-11-23,2015-11-23
3188138806992039147,3188138806992039147,,DEU,1,0.0,2016-03-16,2016-03-16
3188905229972522060,3188905229972522060,,RUS,1,2664.76,2016-08-06,2016-08-06
3190850034046348989,3190850034046348989,,FRA,462,209329.62,2015-08-14,2017-08-24
3191311278900965767,3191311278900965767,,ESP,6,787.91,2016-01-12,2016-12-19
3193944876199176334,3193944876199176334,,PRT,1,158.0,2016-03-21,2016-03-21
3194527197126950491,3194527197126950491,,BEL,5,985.0,2016-12-31,2017-05-28
3194745830456417157,3194745830456417157,,PRT,2,30.0,2016-03-04,2016-11-15
3195992663324461595,3195992663324461595,,ESP,1,46.2,2016-11-15,2016-11-15
3196632970374634845,3196632970374634845,,FRA,2,446.0,2016-10-12,2017-03-02
3198422521253516893,3198422521253516893,,DZA,2,1026.0,2016-08-21,2016-08-22
3198812145914759898,3198812145914759898,,DNK,1,264.0,2016-10-12,2016-10-12
3201547907867882926,3201547907867882926,,CHL,7,1862.48,2016-02-18,2016-09-18
3203934035089586074,3203934035089586074,,DEU,31,11080.05,2016-11-06,2017-08-31
